Data,Inflow,Net_evaporation,storage,vol_reg,evap,vol_vert,falha
1912,1241.629,1.5903,10193.79187231681,708.0,164.42431608479018,0.0,0
1913,834.367,1.5903,10220.207799177137,708.0,161.55582387832456,0.0,0
1914,1499.9080000000001,1.5903,17383.748239918063,708.0,253.50011806168365,0.0,0
1915,169.61499999999998,1.5903,9236.847252778529,708.0,134.5867461966,0.0,0
1916,532.468,1.5903,5907.193852146354,708.0,97.25061197537858,0.0,0
1917,4126.005,1.5903,19126.70050108446,708.0,299.629619614015,1842.3174795885843,0
1918,477.406,1.5903,16167.549908454384,708.0,232.12342485681233,0.0,0
1919,0.0,1.5903,7666.025997026558,708.0,109.96331876233725,0.0,0
1920,2126.449,1.5903,14828.982308228546,708.0,243.82166749645097,0.0,0
1921,1440.277,1.5903,20351.787349813614,708.0,288.8663677459987,410.58900723642046,0
1922,1316.817,1.5903,19304.58537740798,708.0,280.4798139324697,330.2173922933839,0
1923,515.31,1.5903,16446.588018399085,708.0,231.68634632867764,0.0,0
1924,6838.252,1.5903,19853.219130704256,708.0,314.8048848268799,5403.963809304208,0
1925,1973.56,1.5903,19885.53226742987,708.0,281.9467259081444,1113.8400516858328,0
1926,3219.674,1.5903,19640.13545026569,708.0,289.41759443586733,2154.6464457467,0
1927,224.193,1.5903,13074.28932902968,708.0,185.31574747151637,0.0,0
1928,271.445,1.5903,5476.341536825899,708.0,85.66055797324677,0.0,0
1929,416.52299999999997,1.5903,1462.1887743373738,527.9336082777036,25.85971639740323,0.0,4
1930,404.638,1.5903,955.617307125802,386.52850501276396,18.109494987235998,0.0,6
1931,265.862,1.5903,221.12539051893214,260.4571359769268,5.4048640230732,0.0,8
1932,18.138,1.5903,0.0,17.956993300638104,0.1810066993618987,0.0,12
1933,980.1179999999999,1.5903,5138.8773796206115,540.018311054155,98.85920477790415,0.0,3
1934,1924.03,1.5903,16098.43129830584,708.0,250.22616555362094,0.0,0
1935,2171.6710000000003,1.5903,19869.178645507298,708.0,291.34158037219396,1053.7796956849534,0
1936,55.066,1.5903,12797.009161903225,708.0,178.43941831340328,0.0,0
1937,356.80400000000003,1.5903,5822.6485681298145,708.0,92.24759615953329,0.0,0
1938,135.507,1.5903,405.8475088118486,279.39302229708994,6.891005787145998,0.0,8
1939,607.0649999999999,1.5903,1852.6946488165522,570.4496871916077,36.615312808392346,0.0,3
1940,1201.337,1.5903,7117.010305405793,590.0,125.89159661477937,0.0,2
1941,659.945,1.5903,7066.394818930635,708.0,115.82865836952604,0.0,0
1942,50.524,1.5903,1134.3846684608827,357.013907712511,15.071837303183427,0.0,6
1943,387.185,1.5903,771.335948668973,372.44333143734355,14.741668562656384,0.0,7
1944,461.337,1.5903,473.55058761077083,395.10954462395534,14.059591530846813,0.0,7
1945,1442.934,1.5903,9058.815900048636,708.0,156.8083412331453,0.0,0
1946,231.624,1.5903,5234.021559228768,708.0,80.68944123915264,0.0,0
1947,4134.499,1.5903,14932.117844784829,708.0,259.6032363785184,1300.1238449943817,0
1948,754.808,1.5903,21113.124136783306,708.0,287.1923702644388,383.137791873291,0
1949,341.812,1.5903,13718.489026216059,708.0,196.71581869292305,0.0,0
1950,1642.371,1.5903,16434.46408932463,708.0,255.3490506080546,91.94872012479004,0
1951,93.261,1.5903,12039.10174690269,708.0,170.24506843406252,0.0,0
1952,143.46699999999998,1.5903,3615.304202724006,645.9893469662071,53.14083303623289,0.0,2
1953,117.835,1.5903,43.22492430908106,116.25313850024594,1.5818614997540494,0.0,11
1954,81.44500000000001,1.5903,0.0,80.71407201574354,0.7309279842564541,0.0,12
1955,745.7429999999999,1.5903,2902.2301487070254,656.1638897237524,56.424345041927,0.0,1
1956,1182.6009999999999,1.5903,6609.852233917718,681.6795224268643,118.81278123316322,0.0,1
1957,1012.701,1.5903,8831.311920041127,708.0,148.12515027108003,0.0,0
1958,11.611,1.5903,2915.5999449493634,544.2597948692854,39.19051643392794,0.0,3
1959,256.451,1.5903,131.50311060958768,252.28415023855302,4.166849761446992,0.0,9
1960,2495.13,1.5903,14992.82530350955,590.0,237.24194921851137,406.8893804790514,2
1961,653.04,1.5903,15892.94796951559,708.0,227.63352563691623,0.0,0
1962,348.098,1.5903,9956.105707188732,708.0,148.8722670923757,0.0,0
1963,1174.471,1.5903,10889.350797776335,708.0,173.93051156563675,0.0,0
1964,2518.75,1.5903,18126.81084881104,708.0,282.9800714238979,765.3756445972144,0
1965,963.943,1.5903,19493.474178814715,708.0,278.06129576524273,145.3286579717892,0
1966,393.11199999999997,1.5903,15157.398335059432,708.0,212.43228772416924,0.0,0
1967,1429.893,1.5903,16279.27402232833,708.0,251.58315975042115,0.0,0
1968,966.349,1.5903,18540.184675444147,708.0,266.3643218022085,0.0,0
1969,987.315,1.5903,18664.613536655772,708.0,268.3933558172006,0.0,0
1970,162.45800000000003,1.5903,12294.002918051616,708.0,174.16479734106377,0.0,0
1971,175.435,1.5903,4192.294654289629,695.08362092145,63.659152892851345,0.0,1
1972,22.186,1.5903,0.0,21.889823018803103,0.2961769811968963,0.0,12
1973,989.004,1.5903,4556.495141412491,603.9142243737377,91.19434111787311,0.0,3
1974,6533.206999999999,1.5903,17499.162218092995,708.0,292.72018600023716,4406.9784503882465,0
1975,943.973,1.5903,19550.203022380174,708.0,278.45456353979966,0.0,0
1976,851.366,1.5903,18993.224291222716,708.0,266.9535761315489,0.0,0
1977,1169.61,1.5903,18944.684277756332,708.0,274.9167971429735,67.07230003236396,0
1978,423.595,1.5903,15052.611460169062,708.0,214.73903980699845,0.0,0
1979,123.20899999999999,1.5903,6982.062371277477,708.0,103.96057710376367,0.0,0
1980,595.408,1.5903,3629.9544471048857,708.0,62.03799658766075,0.0,0
1981,1448.039,1.5903,8994.231554147707,605.8539128508305,155.20963169836153,0.0,2
1982,150.351,1.5903,5238.491042744992,708.0,79.21096132129958,0.0,0
1983,1.4500000000000002,1.5903,61.0122122105209,60.89141975351254,1.1040221507913066,0.0,11
1984,734.092,1.5903,3123.365987811575,561.4007080787899,63.76360764598429,0.0,3
1985,6135.337,1.5903,16787.778831599782,708.0,286.3645000931553,3802.6516497522935,0
1986,2088.728,1.5903,20127.523961087772,708.0,293.17207614496493,1091.5065469159479,0
1987,750.665,1.5903,18386.11727000142,708.0,261.03303219719953,0.0,0
1988,823.4759999999999,1.5903,16199.409714809855,708.0,238.10489483552465,0.0,0
1989,3742.404,1.5903,18655.54106494987,708.0,295.6690946160113,2087.578231412221,0
1990,444.277,1.5903,19753.591901238593,708.0,270.188954119462,0.0,0
1991,227.099,1.5903,11655.19101150321,708.0,168.79438974284605,0.0,0
1992,293.546,1.5903,5107.942670279192,708.0,79.83191829509131,0.0,0
1993,176.73899999999998,1.5903,144.05217474716676,248.0302314547223,4.273164695785273,0.0,10
1994,2.705,1.5903,0.0,2.670780612528694,0.03421938747130587,0.0,12
1995,1257.669,1.5903,6916.584450610284,590.721302774006,128.26797756662108,0.0,2
1996,507.884,1.5903,5776.580967908793,708.0,99.49800136579965,0.0,0
