Data,Inflow,Net_evaporation,storage,vol_reg,evap,vol_vert,falha
1912,1241.629,1.5903,10743.887049400788,684.0,171.82380636363868,0.0,0
1913,834.367,1.5903,10958.588520957703,684.0,171.34290972254558,0.0,0
1914,1499.9080000000001,1.5903,18287.153842885506,684.0,264.45363351974316,0.0,0
1915,169.61499999999998,1.5903,10283.25602970213,684.0,148.78290730397336,0.0,0
1916,532.468,1.5903,7060.186094400986,684.0,113.7237972834272,0.0,0
1917,4126.005,1.5903,19454.727530787153,684.0,302.76346312484367,1950.363559727231,0
1918,477.406,1.5903,16424.89011493153,684.0,235.54581584913578,0.0,0
1919,0.0,1.5903,8154.13302263867,684.0,117.15045157099473,0.0,0
1920,2126.449,1.5903,15390.258548982329,684.0,250.64242733917843,20.328089831347825,0
1921,1440.277,1.5903,20534.35806434495,684.0,290.77933494071,465.10071269497143,0
1922,1316.817,1.5903,19409.805170499574,684.0,281.6872415926245,353.01056392585815,0
1923,515.31,1.5903,16724.59064381229,684.0,235.3629212065037,0.0,0
1924,6838.252,1.5903,19962.88641892783,684.0,316.18690972062626,5446.905595263404,0
1925,1973.56,1.5903,19985.258396186928,684.0,283.22684032647703,1134.7683296941318,0
1926,3219.674,1.5903,19731.750565898597,684.0,290.5458869908981,2179.3140913664647,0
1927,224.193,1.5903,13351.73331564634,684.0,189.15466236208596,0.0,0
1928,271.445,1.5903,5978.88018899629,684.0,93.36883749652141,0.0,0
1929,416.52299999999997,1.5903,2015.600686927028,568.6120139201921,34.94737826446652,0.0,3
1930,404.638,1.5903,996.4633020866186,385.5755347357091,19.062465264290868,0.0,6
1931,265.862,1.5903,240.8662887713887,260.21733649876455,5.644663501235408,0.0,8
1932,18.138,1.5903,0.0,17.956993300638104,0.1810066993618987,0.0,12
1933,980.1179999999999,1.5903,5208.041045699572,522.018311054155,100.14788912859368,0.0,3
1934,1924.03,1.5903,16414.601790697772,684.0,254.3012990416736,0.0,0
1935,2171.6710000000003,1.5903,20054.786007433133,684.0,293.1050071424819,1101.1534171159842,0
1936,55.066,1.5903,13053.803027645676,684.0,182.05718268097235,0.0,0
1937,356.80400000000003,1.5903,6307.545416116697,684.0,99.5838768435531,0.0,0
1938,135.507,1.5903,701.8607027539531,324.26351411311873,10.565502879467452,0.0,7
1939,607.0649999999999,1.5903,1938.809551469007,568.5740690311342,38.4909309688658,0.0,3
1940,1201.337,1.5903,7203.4143833238595,570.0,127.37959512987771,0.0,2
1941,659.945,1.5903,7401.157524392343,684.0,120.7831062042325,0.0,0
1942,50.524,1.5903,1429.5491562187879,390.66195374399507,18.98134492189498,0.0,6
1943,387.185,1.5903,808.5050605457776,371.664644024417,15.520355975582993,0.0,6
1944,461.337,1.5903,495.0454351114187,392.59274942046,14.588460450200861,0.0,6
1945,1442.934,1.5903,9207.595002802404,684.0,159.07321546281977,0.0,0
1946,231.624,1.5903,5626.582319276734,684.0,86.93747377241377,0.0,0
1947,4134.499,1.5903,15160.803312890986,684.0,262.2184408240519,1362.9836600700546,0
1948,754.808,1.5903,21173.315759073856,684.0,288.13314880046994,391.0826611647958,0
1949,341.812,1.5903,14016.491018407343,684.0,200.75644309131215,0.0,0
1950,1642.371,1.5903,16625.2148181304,684.0,257.3630639695277,135.6943237234509,0
1951,93.261,1.5903,12316.360768946755,684.0,174.15173004458907,0.0,0
1952,143.46699999999998,1.5903,4100.552587122881,671.1804284811659,61.35720072468845,0.0,1
1953,117.835,1.5903,45.219926150639694,116.21328335900307,1.6217166409969122,0.0,11
1954,81.44500000000001,1.5903,0.0,80.70054625353185,0.7444537464681447,0.0,12
1955,745.7429999999999,1.5903,3006.9412625487103,634.1638897237524,58.528495712449725,0.0,1
1956,1182.6009999999999,1.5903,6735.083295633247,679.1150595280965,121.05318931212379,0.0,1
1957,1012.701,1.5903,9185.818544673979,684.0,153.10479069956807,0.0,0
1958,11.611,1.5903,3380.702172998174,575.9463932280186,46.74418179599113,0.0,2
1959,256.451,1.5903,145.16249231661385,252.094776702335,4.356223297665033,0.0,8
1960,2495.13,1.5903,15049.034899206228,570.0,238.1502796530197,410.87184994635163,2
1961,653.04,1.5903,16191.22957730971,684.0,231.56028523614913,0.0,0
1962,348.098,1.5903,10480.508008342518,684.0,156.06267993979566,0.0,0
1963,1174.471,1.5903,11603.994191752015,684.0,183.3069745265697,0.0,0
1964,2518.75,1.5903,18430.31212795393,684.0,285.82218967667967,841.6456348136312,0
1965,963.943,1.5903,19610.586733029264,684.0,279.3407024405594,166.23747634867505,0
1966,393.11199999999997,1.5903,15435.18578442681,684.0,216.17425942780028,0.0,0
1967,1429.893,1.5903,16787.124796846714,684.0,257.9040549526202,0.0,0
1968,966.349,1.5903,19249.81956588919,684.0,274.9604505055742,0.0,0
1969,987.315,1.5903,19482.687209719123,684.0,278.0462164898614,9.940054150120886,0
1970,162.45800000000003,1.5903,13226.176453712136,684.0,186.27312399462184,0.0,0
1971,175.435,1.5903,5249.90834703751,684.0,80.34510357875598,0.0,0
1972,22.186,1.5903,111.46574872132285,97.3772135809776,2.16145073823482,0.0,11
1973,989.004,1.5903,4625.618345436337,585.9054166070299,92.51211363535691,0.0,3
1974,6533.206999999999,1.5903,17583.83201692289,684.0,293.7789622924171,4435.111996375214,0
1975,943.973,1.5903,19807.863512112388,684.0,281.7587049531332,0.0,0
1976,851.366,1.5903,19451.191568482365,684.0,272.55551795068953,4.566127848069982,0
1977,1169.61,1.5903,19231.256735402225,684.0,277.54523910512603,121.15409151318227,0
1978,423.595,1.5903,15330.415191477578,684.0,218.46679771467342,0.0,0
1979,123.20899999999999,1.5903,7486.9004871106345,684.0,111.43600692472486,0.0,0
1980,595.408,1.5903,4317.316610851204,684.0,73.10073730715409,0.0,0
1981,1448.039,1.5903,9160.957982840891,647.5501991529542,157.99054774605332,0.0,1
1982,150.351,1.5903,5573.029765738289,684.0,84.65202350887694,0.0,0
1983,1.4500000000000002,1.5903,136.5551924110937,96.86775948722213,2.2597578781203502,0.0,11
1984,734.092,1.5903,3192.300504807771,543.391021277689,65.19451471693509,0.0,3
1985,6135.337,1.5903,16894.03339835467,684.0,287.5795438337488,3830.515302121834,0
1986,2088.728,1.5903,20214.047486545955,684.0,294.13500408558,1114.5439997403844,0
1987,750.665,1.5903,18643.672985951976,684.0,264.37987029439046,0.0,0
1988,823.4759999999999,1.5903,16691.34700794529,684.0,244.29357482248216,0.0,0
1989,3742.404,1.5903,18893.576664330118,684.0,297.8960095802045,2147.8102373453294,0
1990,444.277,1.5903,20011.33082876876,684.0,273.52701028237533,0.0,0
1991,227.099,1.5903,12146.077072554139,684.0,175.40134392371996,0.0,0
1992,293.546,1.5903,5791.29474655458,684.0,90.28668614681838,0.0,0
1993,176.73899999999998,1.5903,294.2273977680035,308.9128092896753,6.496072538833337,0.0,9
1994,2.705,1.5903,0.0,2.670780612528694,0.03421938747130587,0.0,12
1995,1257.669,1.5903,7003.015765722114,570.721302774006,129.73973044989026,0.0,2
1996,507.884,1.5903,6111.061265694089,684.0,104.58877069667345,0.0,0
