,Data,Inflow,Net_evaporation,storage,vol_reg,evap,vol_vert,falha
0,1912-01-01,0.684,0.1291,313.99418140199725,57.0,5.315516477413068,0.0,0
1,1912-02-01,649.59,0.0909,252.36266492458424,57.0,9.342495809621084,0.0,0
2,1912-03-01,342.06,0.0716,835.6101691149632,57.0,9.247962967855905,0.0,0
3,1912-04-01,203.98,0.0691,1111.4222061471073,57.0,9.808385021372644,0.0,0
4,1912-05-01,32.009,0.0807,1248.5938211257346,57.0,11.193103530747244,0.0,0
5,1912-06-01,13.306,0.1177,1212.4097175949873,57.0,15.712718626965346,0.0,0
6,1912-07-01,0.0,0.1505,1153.002998968022,57.0,19.05484272122252,0.0,0
7,1912-08-01,0.0,0.1742,1076.9481562467995,57.0,20.79467510599727,0.0,0
8,1912-09-01,0.0,0.1751,999.1534811408023,57.0,19.603519097077964,0.0,0
9,1912-10-01,0.0,0.1893,922.5499620437243,57.0,19.787270726555196,0.0,0
10,1912-11-01,0.0,0.1719,845.7626913171691,57.0,16.68569194227323,0.0,0
11,1912-12-01,0.0,0.1702,772.076999374896,57.0,15.277624336537206,0.0,0
12,1913-01-01,0.0,0.1291,699.7993750383588,57.0,10.660323894551667,0.0,0
13,1913-02-01,84.729,0.0909,632.1390511438071,57.0,7.670897739708934,0.0,0
14,1913-03-01,401.68,0.0716,652.1971534040982,57.0,8.41121911087296,0.0,0
15,1913-04-01,246.03,0.0691,988.4659342932252,57.0,9.291702461393289,0.0,0
16,1913-05-01,92.888,0.0807,1168.204231831832,57.0,11.047550039061202,0.0,0
17,1913-06-01,7.28,0.1177,1193.0446817927707,57.0,15.434588941754752,0.0,0
18,1913-07-01,0.0,0.1505,1127.8900928510159,57.0,18.699857151885492,0.0,0
19,1913-08-01,0.0,0.1742,1052.1902356991304,57.0,20.38532520216212,0.0,0
20,1913-09-01,0.0,0.1751,974.8049104969682,57.0,19.19396369489956,0.0,0
21,1913-10-01,0.0,0.1893,898.6109468020686,57.0,19.34645164350313,0.0,0
22,1913-11-01,0.0,0.1719,822.2644951585655,57.0,16.28708271270444,0.0,0
23,1913-12-01,1.76,0.1702,748.9774124458611,57.0,14.913947130048033,0.0,0
24,1914-01-01,530.34,0.1291,678.823465315813,57.0,17.03123655047012,0.0,0
25,1914-02-01,630.76,0.0909,1135.132228765343,57.0,16.569568895426027,0.0,0
26,1914-03-01,313.81,0.0716,1692.3226598699168,57.0,14.551156676748391,0.0,0
27,1914-04-01,23.661,0.0691,1934.5815031931684,57.0,13.75869284510549,0.0,0
28,1914-05-01,1.337,0.0807,1887.483810348063,57.0,15.579375640478014,0.0,0
29,1914-06-01,0.0,0.1177,1816.2414347075849,57.0,21.960466721477637,0.0,0
