Data,Inflow,Net_evaporation,storage,vol_reg,evap,vol_vert,falha
1912,1241.629,1.5903,18690.182223075582,588.0,269.7875373199176,0.0,0
1913,834.367,1.5903,18886.908742445296,588.0,268.8744086321004,0.0,0
1914,1499.9080000000001,1.5903,20165.158644474217,588.0,283.6591708717264,656.8976269484683,0
1915,169.61499999999998,1.5903,11608.113662950163,588.0,167.43489932839725,0.0,0
1916,532.468,1.5903,9255.417101710356,588.0,144.67231376528534,0.0,0
1917,4126.005,1.5903,20196.68496770499,588.0,310.15208185509084,2210.612205915094,0
1918,477.406,1.5903,17422.2829801423,588.0,248.75734984070147,0.0,0
1919,0.0,1.5903,10082.327299300216,588.0,144.6715852951668,0.0,0
1920,2126.449,1.5903,16516.647982543996,588.0,261.883838307562,253.5274701840351,0
1921,1440.277,1.5903,20858.026642104862,588.0,294.90931568124876,549.6868602508648,0
1922,1316.817,1.5903,19830.728342560404,588.0,286.50258566348856,444.1975846917626,0
1923,515.31,1.5903,17836.989969756214,588.0,249.9580668023175,0.0,0
1924,6838.252,1.5903,20401.816692504555,588.0,321.68416518264166,5618.814705643227,0
1925,1973.56,1.5903,20384.198828184886,588.0,288.3331826035775,1218.4919347445498,0
1926,3219.674,1.5903,20098.255625008136,588.0,295.046439851678,2278.0006274843745,0
1927,224.193,1.5903,14462.008975272842,588.0,204.3539680245092,0.0,0
1928,271.445,1.5903,7994.325714197774,588.0,123.01954416695281,0.0,0
1929,416.52299999999997,1.5903,4699.787472078184,588.0,78.93295943095103,0.0,0
1930,404.638,1.5903,1712.9011395847194,509.5537196639129,32.11985185039568,0.0,2
1931,265.862,1.5903,319.85087901374203,259.0487951788722,6.813204821127808,0.0,8
1932,18.138,1.5903,0.0,17.956993300638104,0.1810066993618987,0.0,12
1933,980.1179999999999,1.5903,5484.756896629908,450.01831105415505,105.25859179746847,0.0,3
1934,1924.03,1.5903,16981.60868606083,588.0,260.54192082717185,102.00325911618552,0
1935,2171.6710000000003,1.5903,20434.963761128267,588.0,297.2289563753122,1201.6751382783086,0
1936,55.066,1.5903,14081.41232966904,588.0,196.37716407420467,0.0,0
1937,356.80400000000003,1.5903,8251.83852346112,588.0,127.93409956797943,0.0,0
1938,135.507,1.5903,2488.224402655024,492.61782026274034,37.540738646473216,0.0,2
1939,607.0649999999999,1.5903,2355.0483295023,539.0,47.35206362382452,0.0,1
1940,1201.337,1.5903,7569.812692539997,510.43269415345605,133.56875531234346,0.0,2
1941,659.945,1.5903,8741.86639388057,588.0,140.22587086680082,0.0,0
1942,50.524,1.5903,3033.2589869969825,516.1247222407573,44.16689380281778,0.0,2
1943,387.185,1.5903,974.8905131264457,368.0665251957199,19.118474804280197,0.0,5
1944,461.337,1.5903,611.8662727068304,381.90175161814966,17.32752983546102,0.0,6
1945,1442.934,1.5903,9802.864532715055,588.0,168.06472050876147,0.0,0
1946,231.624,1.5903,7199.921377052362,588.0,110.96901585149396,0.0,0
1947,4134.499,1.5903,16080.744322529634,588.0,272.2968811693306,1615.8341010168028,0
1948,754.808,1.5903,21414.094722379647,588.0,291.88710061209235,422.8622689387348,0
1949,341.812,1.5903,15209.060150079671,588.0,216.76210244625543,0.0,0
1950,1642.371,1.5903,17389.047648955344,588.0,265.33140475675634,310.9242743793361,0
1951,93.261,1.5903,13425.947588884437,588.0,189.59860371773198,0.0,0
