,Data,Inflow,Net_evaporation,storage,vol_reg,evap,vol_vert,falha
0,1912-01-01,0.684,0.1291,201.68665859639884,63.0,3.5559626068759647,0.0,0
1,1912-02-01,649.59,0.0909,135.81469598952287,63.0,8.283430362453869,0.0,0
2,1912-03-01,342.06,0.0716,714.1212656270691,63.0,8.416658941451686,0.0,0
3,1912-04-01,203.98,0.0691,984.7646066856174,63.0,8.987430259688686,0.0,0
4,1912-05-01,32.009,0.0807,1116.7571764259285,63.0,10.19096908409656,0.0,0
5,1912-06-01,13.306,0.1177,1075.5752073418319,63.0,14.18564045943776,0.0,0
6,1912-07-01,0.0,0.1505,1011.6955668823941,63.0,17.018689896102014,0.0,0
7,1912-08-01,0.0,0.1742,931.6768769862921,63.0,18.344466198661586,0.0,0
8,1912-09-01,0.0,0.1751,850.3324107876306,63.0,17.0476267996889,0.0,0
9,1912-10-01,0.0,0.1893,770.2847839879416,63.0,16.921242257407478,0.0,0
10,1912-11-01,0.0,0.1719,690.3635417305342,63.0,13.987374186220631,0.0,0
11,1912-12-01,0.0,0.1702,613.3761675443135,63.0,12.503916105167004,0.0,0
12,1913-01-01,0.0,0.1291,537.8722514391465,63.0,8.472649322439345,0.0,0
13,1913-02-01,84.729,0.0909,466.3996021167071,63.0,6.099511011467632,0.0,0
14,1913-03-01,401.68,0.0716,482.02909110523944,63.0,7.224088239553483,0.0,0
15,1913-04-01,246.03,0.0691,813.4850028656859,63.0,8.145209997882258,0.0,0
16,1913-05-01,92.888,0.0807,988.3697928678038,63.0,9.676627148127876,0.0,0
17,1913-06-01,7.28,0.1177,1008.5811657196757,63.0,13.367294574754856,0.0,0
18,1913-07-01,0.0,0.1505,939.4938711449208,63.0,15.972106113934736,0.0,0
19,1913-08-01,0.0,0.1742,860.5217650309861,63.0,17.134882707844973,0.0,0
20,1913-09-01,0.0,0.1751,780.3868823231411,63.0,15.834300476499301,0.0,0
21,1913-10-01,0.0,0.1893,701.5525818466418,63.0,15.611303969776104,0.0,0
22,1913-11-01,0.0,0.1719,622.9412778768657,63.0,12.7985253109135,0.0,0
23,1913-12-01,1.76,0.1702,547.1427525659522,63.0,11.35588378911633,0.0,0
24,1914-01-01,530.34,0.1291,474.5468687768358,63.0,14.522165996176518,0.0,0
25,1914-02-01,630.76,0.0909,927.3647027806593,63.0,14.884307733632173,0.0,0
26,1914-03-01,313.81,0.0716,1480.2403950470273,63.0,13.224366367139584,0.0,0
27,1914-04-01,23.661,0.0691,1717.8260286798877,63.0,12.444576870088216,0.0,0
28,1914-05-01,1.337,0.0807,1666.0424518097996,63.0,14.002145676578063,0.0,0
29,1914-06-01,0.0,0.1177,1590.3773061332215,63.0,19.599940759959335,0.0,0
30,1914-07-01,0.0,0.1505,1507.7773653732622,63.0,23.930903102583045,0.0,0
31,1914-08-01,0.0,0.1742,1420.8464622706792,63.0,26.317728141864443,0.0,0
32,1914-09-01,0.0,0.1751,1331.528734128815,63.0,25.027741522298797,0.0,0
33,1914-10-01,0.0,0.1893,1243.500992606516,63.0,25.513934021455324,0.0,0
34,1914-11-01,0.0,0.1719,1154.9870585850608,63.0,21.760791176670423,0.0,0
35,1914-12-01,0.0,0.1702,1070.2262674083904,63.0,20.18631559057063,0.0,0
36,1915-01-01,0.0,0.1291,987.0399518178197,63.0,14.300901370642324,0.0,0
37,1915-02-01,0.0,0.0909,909.7390504471773,63.0,9.398173450052795,0.0,0
38,1915-03-01,0.0,0.0716,837.3408769971245,63.0,6.897348628532372,0.0,0
39,1915-04-01,9.885,0.0691,767.4435283685921,63.0,6.244598231877108,0.0,0
40,1915-05-01,0.0,0.0807,708.0839301367149,63.0,6.727710194119639,0.0,0
41,1915-06-01,0.0,0.1177,638.3562199425953,63.0,8.963399675948565,0.0,0
42,1915-07-01,0.0,0.1505,566.3928202666468,63.0,10.324231256429016,0.0,0
43,1915-08-01,0.0,0.1742,493.0685890102178,63.0,10.585893495351224,0.0,0
44,1915-09-01,0.0,0.1751,419.4826955148666,63.0,9.238432207460734,0.0,0
45,1915-10-01,0.0,0.1893,347.24426330740584,63.0,8.453178519219751,0.0,0
46,1915-11-01,0.0,0.1719,275.7910847881861,63.0,6.257045224854307,0.0,0
47,1915-12-01,159.73,0.1702,206.53403956333176,63.0,7.97128178941545,0.0,0
48,1916-01-01,1.967,0.1291,295.29275777391626,63.0,5.031356670872398,0.0,0
49,1916-02-01,0.0,0.0909,229.22840110304384,63.0,2.8083913602643324,0.0,0
50,1916-03-01,407.34,0.0716,163.4200097427795,63.0,4.955184465422202,0.0,0
51,1916-04-01,54.574,0.0691,502.8048252773574,63.0,4.685090857074548,0.0,0
52,1916-05-01,55.312,0.0807,489.6937344202828,63.0,5.364307666028404,0.0,0
53,1916-06-01,13.275,0.1177,476.6414267542544,63.0,7.123870771042042,0.0,0
54,1916-07-01,0.0,0.1505,419.79255598321237,63.0,7.951316483700683,0.0,0
55,1916-08-01,0.0,0.1742,348.8412394995117,63.0,7.8140630785494745,0.0,0
56,1916-09-01,0.0,0.1751,278.02717642096223,63.0,6.41911577877636,0.0,0
57,1916-10-01,0.0,0.1893,208.60806064218585,63.0,5.350004339217135,0.0,0
58,1916-11-01,0.0,0.1719,140.2580563029687,63.0,3.357577806706085,0.0,0
59,1916-12-01,0.0,0.1702,73.90047849626261,63.0,1.7402607054022494,0.0,0
60,1917-01-01,655.63,0.1291,9.160217790860358,63.0,10.179358298436082,0.0,0
61,1917-02-01,922.6,0.0909,591.6108594924242,63.0,14.526243058528582,0.0,0
62,1917-03-01,1499.3,0.0716,1436.6846164338956,63.0,20.088657455572914,912.8959589783226,0
63,1917-04-01,352.03,0.0691,1940.0,63.0,15.71601459946498,273.3139854005349,0
64,1917-05-01,343.43,0.0807,1940.0,63.0,18.291318021469607,262.13868197853026,0
65,1917-06-01,270.17,0.1177,1940.0,63.0,25.928748041222818,181.2412519587774,0
66,1917-07-01,82.845,0.1505,1940.0,63.0,30.729841501561374,0.0,0
67,1917-08-01,0.0,0.1742,1929.1151584984386,63.0,34.145412221494425,0.0,0
68,1917-09-01,0.0,0.1751,1831.969746276944,63.0,32.845661297893294,0.0,0
69,1917-10-01,0.0,0.1893,1736.1240849790508,63.0,33.911588916155665,0.0,0
70,1917-11-01,0.0,0.1719,1639.2124960628953,63.0,29.33641158650394,0.0,0
71,1917-12-01,0.0,0.1702,1546.8760844763915,63.0,27.647794938557986,0.0,0
72,1918-01-01,0.0,0.1291,1456.2282895378335,63.0,19.938201107488034,0.0,0
73,1918-02-01,0.0,0.0909,1373.2900884303453,63.0,13.365748860970728,0.0,0
74,1918-03-01,0.246,0.0716,1296.9243395693745,63.0,10.032547102377608,0.0,0
75,1918-04-01,139.88,0.0691,1224.1377924669969,63.0,10.106900042877719,0.0,0
76,1918-05-01,288.36,0.0807,1290.910892424119,63.0,13.369774929741979,0.0,0
77,1918-06-01,48.92,0.1177,1502.9011174943773,63.0,19.194521135309614,0.0,0
78,1918-07-01,0.0,0.1505,1469.6265963590677,63.0,23.41386194873484,0.0,0
79,1918-08-01,0.0,0.1742,1383.2127344103328,63.0,25.72199234227793,0.0,0
80,1918-09-01,0.0,0.1751,1294.490742068055,63.0,24.43224891199474,0.0,0
81,1918-10-01,0.0,0.1893,1207.0584931560602,63.0,24.873675185908823,0.0,0
82,1918-11-01,0.0,0.1719,1119.1848179701512,63.0,21.18258286428233,0.0,0
83,1918-12-01,0.0,0.1702,1035.002235105869,63.0,19.616088857986497,0.0,0
84,1919-01-01,0.0,0.1291,952.3861462478825,63.0,13.86942807115256,0.0,0
85,1919-02-01,0.0,0.0909,875.5167181767299,63.0,9.093927396882751,0.0,0
86,1919-03-01,0.0,0.0716,803.4227907798472,63.0,6.656506600629717,0.0,0
87,1919-04-01,0.0,0.0691,733.7662841792175,63.0,5.9420886855980655,0.0,0
88,1919-05-01,0.0,0.0807,664.8241954936194,63.0,6.371504050075151,0.0,0
89,1919-06-01,0.0,0.1177,595.4526914435443,63.0,8.439613103718514,0.0,0
90,1919-07-01,0.0,0.1505,524.0130783398257,63.0,9.649786327958687,0.0,0
91,1919-08-01,0.0,0.1742,451.36329201186703,63.0,9.799951017282709,0.0,0
92,1919-09-01,0.0,0.1751,378.56334099458434,63.0,8.441743354378016,0.0,0
93,1919-10-01,0.0,0.1893,307.1215976402063,63.0,7.580892402422963,0.0,0
94,1919-11-01,0.0,0.1719,236.54070523778336,63.0,5.449545749318115,0.0,0
95,1919-12-01,0.0,0.1702,168.09115948846525,63.0,3.943417108341518,0.0,0
96,1920-01-01,0.0,0.1291,101.14774238012373,63.0,1.8349054698837013,0.0,0
97,1920-02-01,0.0,0.0909,36.31283691024002,35.94168249080062,0.37115441943940136,0.0,1
98,1920-03-01,750.52,0.0716,0.0,63.0,6.277561900661967,0.0,0
99,1920-04-01,1020.7,0.0691,681.2424380993381,63.0,12.203767402347294,0.0,0
100,1920-05-01,227.64,0.0807,1626.738670696991,63.0,15.327154410667745,0.0,0
101,1920-06-01,123.41,0.1177,1776.051516286323,63.0,22.797112787547253,0.0,0
102,1920-07-01,4.179,0.1505,1813.664403498776,63.0,28.061148846446084,0.0,0
103,1920-08-01,0.0,0.1742,1726.7822546523298,63.0,31.074065497293994,0.0,0
104,1920-09-01,0.0,0.1751,1632.7081891550358,63.0,29.779373750917703,0.0,0
105,1920-10-01,0.0,0.1893,1539.928815404118,63.0,30.619402450509206,0.0,0
106,1920-11-01,0.0,0.1719,1446.309412953609,63.0,26.367997362737064,0.0,0
107,1920-12-01,0.0,0.1702,1356.9414155908719,63.0,24.72585678174665,0.0,0
108,1921-01-01,19.174,0.1291,1269.2155588091252,63.0,17.96061744191318,0.0,0
109,1921-02-01,323.23,0.0909,1207.428941367212,63.0,14.66054800174831,0.0,0
110,1921-03-01,630.76,0.0716,1452.9983933654637,63.0,15.018507522954867,65.73988584250878,0
111,1921-04-01,299.38,0.0691,1940.0,63.0,15.409046285697467,220.9709537143026,0
112,1921-05-01,82.219,0.0807,1940.0,63.0,16.498419738913224,2.7205802610869796,0
113,1921-06-01,66.528,0.1177,1940.0,63.0,23.88478635178192,0.0,0
114,1921-07-01,18.986,0.1505,1919.643213648218,63.0,29.63896626783445,0.0,0
115,1921-08-01,0.0,0.1742,1845.9902473803836,63.0,32.890092726017826,0.0,0
116,1921-09-01,0.0,0.1751,1750.1001546543657,63.0,31.592566023836664,0.0,0
117,1921-10-01,0.0,0.1893,1655.5075886305292,63.0,32.56636286103061,0.0,0
118,1921-11-01,0.0,0.1719,1559.9412257694985,63.0,28.123670816923955,0.0,0
119,1921-12-01,0.0,0.1702,1468.8175549525745,63.0,26.4542596734017,0.0,0
120,1922-01-01,0.0,0.1291,1379.3632952791727,63.0,19.037289774314402,0.0,0
121,1922-02-01,15.942,0.0909,1297.3260055048584,63.0,12.865793306825287,0.0,0
122,1922-03-01,17.166,0.0716,1237.402212198033,63.0,9.750637048504228,0.0,0
123,1922-04-01,938.3,0.0691,1181.817575149529,63.0,14.70942072156943,102.40815442795929,0
124,1922-05-01,262.97,0.0807,1940.0,63.0,17.742696559207236,182.2273034407931,0
125,1922-06-01,52.407,0.1177,1940.0,63.0,23.741869336742305,0.0,0
126,1922-07-01,12.741,0.1505,1905.6651306632575,63.0,29.37590368436159,0.0,0
127,1922-08-01,7.531,0.1742,1826.030226978896,63.0,32.701634447267594,0.0,0
128,1922-09-01,0.0,0.1751,1737.8595925316283,63.0,31.404423852615572,0.0,0
129,1922-10-01,0.0,0.1893,1643.4551686790128,63.0,32.364366742316435,0.0,0
130,1922-11-01,0.0,0.1719,1548.0908019366964,63.0,27.941547053001834,0.0,0
131,1922-12-01,9.76,0.1702,1457.1492548836945,63.0,26.42495727262792,0.0,0
132,1923-01-01,12.741,0.1291,1377.4842976110665,63.0,19.16507414500913,0.0,0
133,1923-02-01,242.26,0.0909,1308.0602234660573,63.0,14.820789870889428,0.0,0
134,1923-03-01,79.708,0.0716,1472.4994335951678,63.0,11.691247214070742,0.0,0
135,1923-04-01,134.0,0.0691,1477.5161863810972,63.0,11.64972875161707,0.0,0
136,1923-05-01,11.454,0.0807,1536.86645762948,63.0,13.146321603577356,0.0,0
137,1923-06-01,26.329,0.1177,1472.1741360259025,63.0,18.631232538735734,0.0,0
138,1923-07-01,8.818,0.1505,1416.8719034871667,63.0,22.81575864893083,0.0,0
139,1923-08-01,0.0,0.1742,1339.874144838236,63.0,25.032750730622006,0.0,0
140,1923-09-01,0.0,0.1751,1251.8413941076137,63.0,23.74317209673425,0.0,0
141,1923-10-01,0.0,0.1893,1165.0982220108795,63.0,24.13265348590902,0.0,0
142,1923-11-01,0.0,0.1719,1077.9655685249704,63.0,20.513227757251443,0.0,0
143,1923-12-01,0.0,0.1702,994.4523407677189,63.0,18.955796804486525,0.0,0
144,1924-01-01,0.0,0.1291,912.4965439632324,63.0,13.369644300162673,0.0,0
145,1924-02-01,1697.7,0.0909,836.1268996630697,63.0,22.50018514120793,508.3267145218615,0
146,1924-03-01,715.49,0.0716,1940.0,63.0,18.44946458549014,634.0405354145096,0
147,1924-04-01,3778.3,0.0691,1940.0,63.0,34.081850964342394,3681.218149035657,0
148,1924-05-01,577.41,0.0807,1940.0,63.0,19.86981822108209,494.54018177891794,0
149,1924-06-01,69.352,0.1177,1940.0,63.0,23.91334859840628,0.0,0
150,1924-07-01,0.0,0.1505,1922.4386514015937,63.0,29.428393741795055,0.0,0
151,1924-08-01,0.0,0.1742,1830.0102576597988,63.0,32.64775486856618,0.0,0
152,1924-09-01,0.0,0.1751,1734.3625027912326,63.0,31.350633756885856,0.0,0
153,1924-10-01,0.0,0.1893,1640.0118690343468,63.0,32.30661471975898,0.0,0
154,1924-11-01,0.0,0.1719,1544.7052543145878,63.0,27.889475596672924,0.0,0
155,1924-12-01,0.0,0.1702,1453.8157787179148,63.0,26.223740299214,0.0,0
156,1925-01-01,272.7,0.1291,1364.5920384187007,63.0,22.03145248444853,0.0,0
157,1925-02-01,279.29,0.0909,1552.2605859342523,63.0,17.07969737519956,0.0,0
158,1925-03-01,615.07,0.0716,1751.4708885590526,63.0,16.731903244506988,346.8089853145457,0
159,1925-04-01,806.5,0.0691,1940.0,63.0,18.3222806112243,725.1777193887756,0
160,1925-05-01,0.0,0.0807,1940.0,63.0,15.926666097568706,0.0,0
161,1925-06-01,0.0,0.1177,1861.0733339024312,63.0,22.404790075831272,0.0,0
162,1925-07-01,0.0,0.1505,1775.6685438266,63.0,27.506355218745277,0.0,0
163,1925-08-01,0.0,0.1742,1685.1621886078547,63.0,30.435400067514507,0.0,0
164,1925-09-01,0.0,0.1751,1591.72678854034,63.0,29.141585697117044,0.0,0
165,1925-10-01,0.0,0.1893,1499.585202843223,63.0,29.934418030199687,0.0,0
166,1925-11-01,0.0,0.1719,1406.6507848130234,63.0,25.75016681384507,0.0,0
167,1925-12-01,0.0,0.1702,1317.9006179991784,63.0,24.1174544524654,0.0,0
168,1926-01-01,0.0,0.1291,1230.783163546713,63.0,17.272622979500582,0.0,0
169,1926-02-01,455.03,0.0909,1150.5105405672123,63.0,15.269133993861463,0.0,0
170,1926-03-01,1970.7,0.0716,1527.2714065733508,63.0,23.301356997434453,1471.6700495759164,0
171,1926-04-01,699.8,0.0691,1940.0,63.0,17.71695215152841,619.0830478484718,0
172,1926-05-01,94.144,0.0807,1940.0,63.0,16.581037675172496,14.562962324827595,0
173,1926-06-01,0.0,0.1177,1940.0,63.0,23.210051068217204,0.0,0
174,1926-07-01,0.0,0.1505,1853.7899489317826,63.0,28.53240360891769,0.0,0
175,1926-08-01,0.0,0.1742,1762.257545322865,63.0,31.616515464124483,0.0,0
176,1926-09-01,0.0,0.1751,1667.6410298587407,63.0,30.321027820895406,0.0,0
177,1926-10-01,0.0,0.1893,1574.3200020378454,63.0,31.201078031731104,0.0,0
178,1926-11-01,0.0,0.1719,1480.1189240061142,63.0,26.89258547274632,0.0,0
179,1926-12-01,0.0,0.1702,1390.2263385333679,63.0,25.242367945004702,0.0,0
180,1927-01-01,0.0,0.1291,1301.9839705883633,63.0,18.122255602856654,0.0,0
181,1927-02-01,25.733,0.0909,1220.8617149855068,63.0,12.306150777847268,0.0,0
182,1927-03-01,147.81,0.0716,1171.2885642076594,63.0,10.17707587358911,0.0,0
183,1927-04-01,38.913,0.0691,1245.9214883340703,63.0,9.604180460648164,0.0,0
184,1927-05-01,11.737,0.0807,1212.2303078734221,63.0,10.758288660573648,0.0,0
185,1927-06-01,0.0,0.1177,1150.2090192128485,63.0,14.866196762217076,0.0,0
186,1927-07-01,0.0,0.1505,1072.3428224506313,63.0,17.888590931260786,0.0,0
187,1927-08-01,0.0,0.1742,991.4542315193705,63.0,19.349246587996106,0.0,0
188,1927-09-01,0.0,0.1751,909.1049849313745,63.0,18.054809102312515,0.0,0
189,1927-10-01,0.0,0.1893,828.050175829062,63.0,18.007697834907862,0.0,0
190,1927-11-01,0.0,0.1719,747.0424779941542,63.0,14.972365008450161,0.0,0
191,1927-12-01,0.0,0.1702,669.070112985704,63.0,13.479985861666291,0.0,0
192,1928-01-01,0.0,0.1291,592.5901271240377,63.0,9.215640883763506,0.0,0
193,1928-02-01,0.0,0.0909,520.3744862402742,63.0,5.8026921915406735,0.0,0
