,Data,Inflow,Net_evaporation,storage,vol_reg,evap,vol_vert,falha
0,1912-01-01,0.684,0.1291,164.37205821078257,65.0,2.936528798851137,0.0,0
1,1912-02-01,649.59,0.0909,97.11952941193144,65.0,7.926283301339332,0.0,0
2,1912-03-01,342.06,0.0716,673.7832461105921,65.0,8.137276837443668,0.0,0
3,1912-04-01,203.98,0.0691,942.7059692731485,65.0,8.711744396852552,0.0,0
4,1912-05-01,32.009,0.0807,1072.974224876296,65.0,9.854124893541506,0.0,0
5,1912-06-01,13.306,0.1177,1030.1290999827545,65.0,13.67174320037029,0.0,0
6,1912-07-01,0.0,0.1505,964.7633567823843,65.0,16.332494734783058,0.0,0
7,1912-08-01,0.0,0.1742,883.4308620476013,65.0,17.517416629609023,0.0,0
8,1912-09-01,0.0,0.1751,800.9134454179922,65.0,16.18333647299349,0.0,0
9,1912-10-01,0.0,0.1893,719.7301089449987,65.0,15.950013874175694,0.0,0
10,1912-11-01,0.0,0.1719,638.780095070823,65.0,13.070654396947825,0.0,0
11,1912-12-01,0.0,0.1702,560.7094406738752,65.0,11.558632228563795,0.0,0
12,1913-01-01,0.0,0.1291,484.15080844531144,65.0,7.724144991977671,0.0,0
13,1913-02-01,84.729,0.0909,411.4266634533338,65.0,5.562018746406066,0.0,0
14,1913-03-01,401.68,0.0716,425.5936447069277,65.0,6.822465999622793,0.0,0
15,1913-04-01,246.03,0.0691,755.4511787073048,65.0,7.758402325666363,0.0,0
16,1913-05-01,92.888,0.0807,928.7227763816385,65.0,9.214025878936114,0.0,0
17,1913-06-01,7.28,0.1177,947.3967505027024,65.0,12.668627035483766,0.0,0
18,1913-07-01,0.0,0.1505,877.0081234672186,65.0,15.048536586746824,0.0,0
19,1913-08-01,0.0,0.1742,796.9595868804718,65.0,16.032065489379235,0.0,0
20,1913-09-01,0.0,0.1751,715.9275213910926,65.0,14.691698357565896,0.0,0
21,1913-10-01,0.0,0.1893,636.2358230335267,65.0,14.337376587270658,0.0,0
22,1913-11-01,0.0,0.1719,556.898446446256,65.0,11.604565939514341,0.0,0
23,1913-12-01,1.76,0.1702,480.29388050674163,65.0,10.132938796195186,0.0,0
24,1914-01-01,530.34,0.1291,406.92094171054646,65.0,13.674022573687733,0.0,0
25,1914-02-01,630.76,0.0909,858.5869191368587,65.0,14.318664236621846,0.0,0
26,1914-03-01,313.81,0.0716,1410.0282549002368,65.0,12.77968764267608,0.0,0
27,1914-04-01,23.661,0.0691,1646.0585672575605,65.0,12.003817657532615,0.0,0
28,1914-05-01,1.337,0.0807,1592.715749600028,65.0,13.47263741279289,0.0,0
29,1914-06-01,0.0,0.1177,1515.580112187235,65.0,18.80667329460108,0.0,0
30,1914-07-01,0.0,0.1505,1431.773438892634,65.0,22.89188684982016,0.0,0
31,1914-08-01,0.0,0.1742,1343.8815520428138,65.0,25.088608156741536,0.0,0
32,1914-09-01,0.0,0.1751,1253.7929438860724,65.0,23.766629179536192,0.0,0
33,1914-10-01,0.0,0.1893,1165.0263147065361,65.0,24.122457897934623,0.0,0
34,1914-11-01,0.0,0.1719,1075.9038568086016,65.0,20.471436002361187,0.0,0
35,1914-12-01,0.0,0.1702,990.4324208062403,65.0,18.881872510826305,0.0,0
36,1915-01-01,0.0,0.1291,906.550548295414,65.0,13.288515535582862,0.0,0
37,1915-02-01,0.0,0.0909,828.2620327598312,65.0,8.66613768546769,0.0,0
38,1915-03-01,0.0,0.0716,754.5958950743635,65.0,6.303288142886606,0.0,0
39,1915-04-01,9.885,0.0691,683.2926069314769,65.0,5.654080692529918,0.0,0
40,1915-05-01,0.0,0.0807,622.523526238947,65.0,6.01535595266791,0.0,0
41,1915-06-01,0.0,0.1177,551.5081702862791,65.0,7.890487325532666,0.0,0
42,1915-07-01,0.0,0.1505,478.61768296074644,65.0,8.90923994091007,0.0,0
43,1915-08-01,0.0,0.1742,404.70844301983635,65.0,8.896752139641013,0.0,0
44,1915-09-01,0.0,0.1751,330.81169088019533,65.0,7.483652648875591,0.0,0
45,1915-10-01,0.0,0.1893,258.32803823131974,65.0,6.482434275980569,0.0,0
46,1915-11-01,0.0,0.1719,186.8456039553392,65.0,4.382223431606796,0.0,0
47,1915-12-01,159.73,0.1702,117.46338052373238,65.0,6.213486641250265,0.0,0
48,1916-01-01,1.967,0.1291,205.9798938824821,65.0,3.6373434198325585,0.0,0
49,1916-02-01,0.0,0.0909,139.30955046264953,65.0,1.763246279383004,0.0,0
50,1916-03-01,407.34,0.0716,72.54630418326651,65.0,4.257805698676818,0.0,0
51,1916-04-01,54.574,0.0691,410.62849848458967,65.0,3.9994090808054885,0.0,0
52,1916-05-01,55.312,0.0807,396.2030894037842,65.0,4.548932379231305,0.0,0
53,1916-06-01,13.275,0.1177,381.9661570245529,65.0,5.897074027577064,0.0,0
54,1916-07-01,0.0,0.1505,324.3440829969758,65.0,6.325210028686886,0.0,0
55,1916-08-01,0.0,0.1742,253.01887296828897,65.0,5.857522206662219,0.0,0
56,1916-09-01,0.0,0.1751,182.16135076162675,65.0,4.3594641797468086,0.0,0
57,1916-10-01,0.0,0.1893,112.80188658187993,65.0,2.9780742547992385,0.0,0
58,1916-11-01,0.0,0.1719,44.82381232708069,43.879575955394856,0.9442363716858302,0.0,1
59,1916-12-01,0.0,0.1702,0.0,0.0,0.0,0.0,1
60,1917-01-01,655.63,0.1291,0.0,65.0,10.051379322786067,0.0,0
61,1917-02-01,922.6,0.0909,580.578620677214,65.0,14.431922861164562,0.0,0
62,1917-03-01,1499.3,0.0716,1423.7466978160494,65.0,20.010702442495013,898.0359953735547,0
63,1917-04-01,352.03,0.0691,1940.0,65.0,15.71309643298002,271.31690356701984,0
64,1917-05-01,343.43,0.0807,1940.0,65.0,18.28790761165673,260.14209238834337,0
65,1917-06-01,270.17,0.1177,1940.0,65.0,25.923746532214018,179.24625346778612,0
66,1917-07-01,82.845,0.1505,1940.0,65.0,30.72335323114077,0.0,0
67,1917-08-01,0.0,0.1742,1927.1216467688594,65.0,34.10783850487643,0.0,0
68,1917-09-01,0.0,0.1751,1828.0138082639828,65.0,32.77764466695114,0.0,0
69,1917-10-01,0.0,0.1893,1730.2361635970317,65.0,33.80530806135463,0.0,0
70,1917-11-01,0.0,0.1719,1631.4308555356772,65.0,29.210109239822355,0.0,0
71,1917-12-01,0.0,0.1702,1537.220746295855,65.0,27.493019909613366,0.0,0
72,1918-01-01,0.0,0.1291,1444.7277263862416,65.0,19.798022554728544,0.0,0
73,1918-02-01,0.0,0.0909,1359.9297038315128,65.0,13.250594181917542,0.0,0
74,1918-03-01,0.246,0.0716,1281.6791096495951,65.0,9.928517650628859,0.0,0
75,1918-04-01,139.88,0.0691,1206.9965919989663,65.0,9.9952987687259,0.0,0
76,1918-05-01,288.36,0.0807,1271.8812932302405,65.0,13.228844902879043,0.0,0
77,1918-06-01,48.92,0.1177,1482.0124483273614,65.0,18.968905539455232,0.0,0
78,1918-07-01,0.0,0.1505,1446.9635427879061,65.0,23.098866208200683,0.0,0
79,1918-08-01,0.0,0.1742,1358.8646765797055,65.0,25.32719089789289,0.0,0
80,1918-09-01,0.0,0.1751,1268.5374856818125,65.0,24.005225949349928,0.0,0
81,1918-10-01,0.0,0.1893,1179.5322597324625,65.0,24.37912666750416,0.0,0
82,1918-11-01,0.0,0.1719,1090.1531330649584,65.0,20.703369359195385,0.0,0
83,1918-12-01,0.0,0.1702,1004.449763705763,65.0,19.11076541031032,0.0,0
84,1919-01-01,0.0,0.1291,920.3389982954527,65.0,13.46185579138773,0.0,0
85,1919-02-01,0.0,0.0909,841.877142504065,65.0,8.788488905642318,0.0,0
86,1919-03-01,0.0,0.0716,768.0886535984226,65.0,6.400260203721896,0.0,0
87,1919-04-01,0.0,0.0691,696.6883933947008,65.0,5.678792850535309,0.0,0
88,1919-05-01,0.0,0.0807,626.0096005441656,65.0,6.0445061747041375,0.0,0
89,1919-06-01,0.0,0.1177,554.9650943694614,65.0,7.933444881475361,0.0,0
90,1919-07-01,0.0,0.1505,482.0316494879861,65.0,8.964705098582426,0.0,0
91,1919-08-01,0.0,0.1742,408.06694438940366,65.0,8.961620489510095,0.0,0
92,1919-09-01,0.0,0.1751,334.10532389989356,65.0,7.5497426102886465,0.0,0
93,1919-10-01,0.0,0.1893,261.5555812896049,65.0,6.555357165606093,0.0,0
94,1919-11-01,0.0,0.1719,190.0002241239988,65.0,4.450628588333478,0.0,0
95,1919-12-01,0.0,0.1702,120.54959553566533,65.0,2.861038208026578,0.0,0
96,1920-01-01,0.0,0.1291,52.68855732763876,51.805889701286745,0.8826676263520147,0.0,1
97,1920-02-01,0.0,0.0909,0.0,0.0,0.0,0.0,1
98,1920-03-01,750.52,0.0716,0.0,65.0,6.273940203625038,0.0,0
99,1920-04-01,1020.7,0.0691,679.246059796375,65.0,12.188525822726355,0.0,0
100,1920-05-01,227.64,0.0807,1622.7575339736486,65.0,15.29564652026124,0.0,0
101,1920-06-01,123.41,0.1177,1770.1018874533872,65.0,22.731264310424802,0.0,0
