Data,Inflow,Net_evaporation,storage,vol_reg,evap,vol_vert,falha
1912,1241.629,1.5903,9096.448958585475,756.0,149.44340715725212,0.0,0
1913,834.367,1.5903,8748.776036902766,756.0,141.6923826623104,0.0,0
1914,1499.9080000000001,1.5903,15585.264633600154,756.0,231.41491695901655,0.0,0
1915,169.61499999999998,1.5903,7156.517050160679,756.0,105.36219404390329,0.0,0
1916,532.468,1.5903,3626.508722416738,756.0,62.60053998305592,0.0,0
1917,4126.005,1.5903,18480.753264010902,756.0,293.34704993686165,1629.5898783161651,0
1918,477.406,1.5903,15652.968138992583,756.0,225.24814328995083,0.0,0
1919,0.0,1.5903,6691.062000033573,756.0,95.23840386775876,0.0,0
1920,2126.449,1.5903,13737.827695627757,728.9416824908006,229.43950108019806,0.0,1
1921,1440.277,1.5903,19949.64287857737,756.0,284.6978437120542,289.43141981789836,0
1922,1316.817,1.5903,19094.15926380478,756.0,278.0605397993538,284.6354578687524,0
1923,515.31,1.5903,15890.704308445356,756.0,224.29775364783353,0.0,0
1924,6838.252,1.5903,19633.967757545775,756.0,312.0309247935845,5318.125580750946,0
1925,1973.56,1.5903,19686.090973444658,756.0,279.38217016866633,1071.9867047033213,0
1926,3219.674,1.5903,19456.918899377994,756.0,287.1571332091343,2105.316059749216,0
1927,224.193,1.5903,12519.559870912166,756.0,177.58684346432565,0.0,0
1928,271.445,1.5903,4473.201854021988,756.0,69.70547584670335,0.0,0
1929,416.52299999999997,1.5903,710.2706587886757,441.07403755891335,13.778613718421092,0.0,6
1930,404.638,1.5903,873.9583616252364,388.1308165672063,16.507183432793667,0.0,6
1931,265.862,1.5903,189.07458766111665,260.88345786728814,4.978542132711883,0.0,9
1932,18.138,1.5903,0.0,17.956993300638104,0.1810066993618987,0.0,12
1933,980.1179999999999,1.5903,5000.569319185651,576.018311054155,96.2675893919957,0.0,3
1934,1924.03,1.5903,15466.427769712502,756.0,242.03805825368312,0.0,0
1935,2171.6710000000003,1.5903,19498.19924742484,756.0,287.8005049634936,959.0974627679766,0
1936,55.066,1.5903,12283.559473582458,756.0,171.15437040541684,0.0,0
1937,356.80400000000003,1.5903,4854.527209268999,756.0,77.14735552263706,0.0,0
1938,135.507,1.5903,122.3782760852063,186.7339351312778,2.93841250936417,0.0,10
1939,607.0649999999999,1.5903,1680.578082624214,573.9920004600156,33.072999539984444,0.0,3
1940,1201.337,1.5903,6944.223757564439,630.0,122.90185134055216,0.0,2
1941,659.945,1.5903,6397.420738074829,756.0,105.78671860839724,0.0,0
1942,50.524,1.5903,662.8825629167952,287.79017950870656,9.327250542343881,0.0,8
1943,387.185,1.5903,712.5423749202903,373.7283200130632,13.456679986936798,0.0,7
1944,461.337,1.5903,434.2766304488046,400.08976077220336,13.055158778895791,0.0,7
1945,1442.934,1.5903,8761.305682137152,756.0,152.25687927831837,0.0,0
1946,231.624,1.5903,4450.032138554502,746.7738122352977,67.71938893528491,0.0,1
1947,4134.499,1.5903,14669.866260262519,703.2303453115428,255.8835789770256,1235.3850757114315,1
1948,754.808,1.5903,20992.74468970694,756.0,285.3080077668377,367.2480926529506,0
1949,341.812,1.5903,13122.662399911647,756.0,188.58361398337297,0.0,0
1950,1642.371,1.5903,15977.14393513876,756.0,250.76551401124678,5.064898164657734,0
1951,93.261,1.5903,11484.759757582546,756.0,162.37226367829206,0.0,0
1952,143.46699999999998,1.5903,2762.560858420218,593.1948239955958,39.18178574704703,0.0,3
1953,117.835,1.5903,39.234953081332634,116.3357095370767,1.4992904629232902,0.0,11
1954,81.44500000000001,1.5903,0.0,80.72805461271489,0.7169453872851164,0.0,12
1955,745.7429999999999,1.5903,2692.914118090828,693.63910045517,52.10389954483004,0.0,2
1956,1182.6009999999999,1.5903,6366.061466930803,693.0,114.75695264974092,0.0,1
1957,1012.701,1.5903,8122.905072903302,756.0,138.0700417333521,0.0,0
1958,11.611,1.5903,2114.7992361108077,478.08254791861305,27.00345769829382,0.0,5
1959,256.451,1.5903,107.98891834120985,252.60687461601023,3.8441253839897684,0.0,10
1960,2495.13,1.5903,14880.410058590369,630.0,235.4223867542013,398.92444969908547,2
1961,653.04,1.5903,15296.538154649119,756.0,219.73998809191932,0.0,0
1962,348.098,1.5903,8908.466608846384,756.0,134.28668374448515,0.0,0
1963,1174.471,1.5903,9464.246370772482,756.0,154.91827222712413,0.0,0
1964,2518.75,1.5903,17521.971257107325,756.0,277.2346829673756,613.4027749796896,0
1965,963.943,1.5903,19259.261411808693,756.0,275.4981062856828,103.51459821595336,0
1966,393.11199999999997,1.5903,14601.958400976755,756.0,204.90706922463255,0.0,0
1967,1429.893,1.5903,15264.461517408812,756.0,238.8582430740002,0.0,0
1968,966.349,1.5903,17122.985587228264,756.0,249.03613507696866,0.0,0
1969,987.315,1.5903,16898.75424391125,756.0,246.96300037239067,0.0,0
1970,162.45800000000003,1.5903,10233.43738096071,756.0,146.85496886375768,0.0,0
1971,175.435,1.5903,2171.7497723513725,546.8326969270249,31.59994349570649,0.0,4
1972,22.186,1.5903,0.0,21.889823018803103,0.2961769811968963,0.0,12
1973,989.004,1.5903,4418.270234877044,639.9302078767835,88.54419947254709,0.0,3
1974,6533.206999999999,1.5903,17329.8863817393,756.0,290.5932895086067,4350.735826773256,0
1975,943.973,1.5903,19034.962910679416,756.0,271.8234586741223,0.0,0
1976,851.366,1.5903,18007.74830261645,756.0,254.7251183859567,0.0,0
1977,1169.61,1.5903,18003.645352038937,756.0,264.55521719176727,0.0,0
1978,423.595,1.5903,13996.931573066964,756.0,201.10171716532122,0.0,0
1979,123.20899999999999,1.5903,5546.802093558501,756.0,82.34362184446029,0.0,0
1980,595.408,1.5903,2007.2106836213732,613.766182574217,35.2531605329603,0.0,3
1981,1448.039,1.5903,8810.743017396555,635.5669448083092,152.20315912812575,0.0,2
1982,150.351,1.5903,4570.198635844118,742.6960926538433,67.92380340972154,0.0,1
1983,1.4500000000000002,1.5903,0.0,1.4327252381703506,0.017274761829649578,0.0,12
1984,734.092,1.5903,2985.5345224911,597.4118925461535,60.875219669320735,0.0,3
1985,6135.337,1.5903,16575.46744530371,756.0,283.91327138287164,3746.979167885776,0
1986,2088.728,1.5903,19954.485402686336,756.0,291.2433340301012,1045.4345223112232,0
1987,750.665,1.5903,17871.092270107278,756.0,254.31393021463498,0.0,0
1988,823.4759999999999,1.5903,15216.17455783891,756.0,225.64148162085849,0.0,0
1989,3742.404,1.5903,18179.98535310276,756.0,291.1830212645108,1967.2580519511368,0
1990,444.277,1.5903,19238.195928324556,756.0,263.48759130423883,0.0,0
1991,227.099,1.5903,10674.215171140026,756.0,155.42749215478378,0.0,0
1992,293.546,1.5903,3746.027156720856,706.6085554153657,57.846468249023914,0.0,1
1993,176.73899999999998,1.5903,49.31006845935987,174.11429243696932,2.624707563030669,0.0,11
1994,2.705,1.5903,0.0,2.670780612528694,0.03421938747130587,0.0,12
1995,1257.669,1.5903,6743.741787621139,630.721302774006,125.31197866401074,0.0,2
1996,507.884,1.5903,5108.238286685805,756.0,89.14766035120077,0.0,0
