,Data,Inflow,Net_evaporation,storage,vol_reg,evap,vol_vert,falha
0,1912-01-01,0.684,0.1291,239.06571829357313,61.0,4.156643242693177,0.0,0
1,1912-02-01,649.59,0.0909,174.59307505087995,61.0,8.63847627295042,0.0,0
2,1912-03-01,342.06,0.0716,754.5445987779297,61.0,8.69489955345467,0.0,0
3,1912-04-01,203.98,0.0691,1026.909699224475,61.0,9.262102553506718,0.0,0
4,1912-05-01,32.009,0.0807,1160.6275966709682,61.0,10.526408407236092,0.0,0
5,1912-06-01,13.306,0.1177,1121.1101882637322,61.0,14.697075123894674,0.0,0
6,1912-07-01,0.0,0.1505,1058.7191131398374,61.0,17.701076713508062,0.0,0
7,1912-08-01,0.0,0.1742,980.0180364263293,61.0,19.166225724685948,0.0,0
8,1912-09-01,0.0,0.1751,899.8518107016434,61.0,17.905549088723273,0.0,0
9,1912-10-01,0.0,0.1893,820.9462616129202,61.0,17.884201655578625,0.0,0
10,1912-11-01,0.0,0.1719,742.0620599573416,61.0,14.895024449517798,0.0,0
11,1912-12-01,0.0,0.1702,666.1670355078237,61.0,13.438226333998703,0.0,0
12,1913-01-01,0.0,0.1291,591.728809173825,61.0,9.210828087211642,0.0,0
13,1913-02-01,84.729,0.0909,521.5179810866133,61.0,6.629671042227752,0.0,0
14,1913-03-01,401.68,0.0716,538.6173100443856,61.0,7.622646829991144,0.0,0
15,1913-04-01,246.03,0.0691,871.6746632143944,61.0,8.529636285309294,0.0,0
16,1913-05-01,92.888,0.0807,1048.1750269290853,61.0,10.136340029399733,0.0,0
17,1913-06-01,7.28,0.1177,1069.9266868996856,61.0,14.061018891820881,0.0,0
18,1913-07-01,0.0,0.1505,1002.1456680078647,61.0,16.888228453408562,0.0,0
19,1913-08-01,0.0,0.1742,924.2574395544561,61.0,18.227571886320106,0.0,0
20,1913-09-01,0.0,0.1751,845.029867668136,61.0,16.964913573489508,0.0,0
21,1913-10-01,0.0,0.1893,767.0649540946465,61.0,16.869857652457906,0.0,0
22,1913-11-01,0.0,0.1719,689.1950964421886,61.0,13.975760006659941,0.0,0
23,1913-12-01,1.76,0.1702,614.2193364355287,61.0,12.558748447778632,0.0,0
24,1914-01-01,530.34,0.1291,542.4205879877501,61.0,15.364211802705809,0.0,0
