,Data,Inflow,Net_evaporation,storage,vol_reg,evap,vol_vert,falha
0,1912-01-01,0.684,0.1291,426.7502680630455,51.0,6.976663613273525,0.0,0
1,1912-02-01,649.59,0.0909,369.45760444977196,51.0,10.384337328905904,0.0,0
2,1912-03-01,342.06,0.0716,957.6632671208662,51.0,10.069256414134486,0.0,0
3,1912-04-01,203.98,0.0691,1238.6540107067317,51.0,10.620296675156052,0.0,0
4,1912-05-01,32.009,0.0807,1381.0137140315758,51.0,12.18303210837249,0.0,0
5,1912-06-01,13.306,0.1177,1349.8396819232032,51.0,17.218984905176825,0.0,0
6,1912-07-01,0.0,0.1505,1294.9266970180263,51.0,21.05971880599035,0.0,0
7,1912-08-01,0.0,0.1742,1222.866978212036,51.0,23.20263532020915,0.0,0
8,1912-09-01,0.0,0.1751,1148.664342891827,51.0,22.10998502416825,0.0,0
9,1912-10-01,0.0,0.1893,1075.5543578676586,51.0,22.59103548696384,0.0,0
10,1912-11-01,0.0,0.1719,1001.9633223806948,51.0,19.317956472817805,0.0,0
11,1912-12-01,0.0,0.1702,931.6453659078769,51.0,17.974376935081633,0.0,0
12,1913-01-01,0.0,0.1291,862.6709889727953,51.0,12.778719474024012,0.0,0
13,1913-02-01,84.729,0.0909,798.8922694987713,51.0,9.192995051911506,0.0,0
14,1913-03-01,401.68,0.0716,823.4282744468597,51.0,9.57485569083396,0.0,0
15,1913-04-01,246.03,0.0691,1164.5334187560256,51.0,10.419151133865782,0.0,0
16,1913-05-01,92.888,0.0807,1349.1442676221598,51.0,12.395455320885354,0.0,0
17,1913-06-01,7.28,0.1177,1378.6368123012744,51.0,17.463471505373665,0.0,0
18,1913-07-01,0.0,0.1505,1317.4533407959009,51.0,21.371300203278295,0.0,0
19,1913-08-01,0.0,0.1742,1245.0820405926224,51.0,23.561354951593373,0.0,0
20,1913-09-01,0.0,0.1751,1170.520685641029,51.0,22.468243531760077,0.0,0
21,1913-10-01,0.0,0.1893,1097.052442109269,51.0,22.97586016159543,0.0,0
22,1913-11-01,0.0,0.1719,1023.0765819476735,51.0,19.665124835894026,0.0,0
23,1913-12-01,1.76,0.1702,952.4114571117794,51.0,18.345301675640947,0.0,0
24,1914-01-01,530.34,0.1291,884.8261554361385,51.0,19.493235340522286,0.0,0
25,1914-02-01,630.76,0.0909,1344.672920095616,51.0,18.23729843637062,0.0,0
26,1914-03-01,313.81,0.0716,1906.1956216592455,51.0,15.866577718371474,213.13904394087422,0
27,1914-04-01,23.661,0.0691,1940.0,51.0,13.799981387855674,0.0,0
28,1914-05-01,1.337,0.0807,1898.8610186121443,51.0,15.669575980198925,0.0,0
29,1914-06-01,0.0,0.1177,1833.5284426319456,51.0,22.15340568679717,0.0,0
30,1914-07-01,0.0,0.1505,1760.3750369451484,51.0,27.34445541977776,0.0,0
31,1914-08-01,0.0,0.1742,1682.0305815253707,51.0,30.433651491892945,0.0,0
32,1914-09-01,0.0,0.1751,1600.5969300334777,51.0,29.326868469961024,0.0,0
33,1914-10-01,0.0,0.1893,1520.2700615635167,51.0,30.337242002156483,0.0,0
34,1914-11-01,0.0,0.1719,1438.9328195613602,51.0,26.300240211643597,0.0,0
35,1914-12-01,0.0,0.1702,1361.6325793497167,51.0,24.84567921019138,0.0,0
36,1915-01-01,0.0,0.1291,1285.7869001395254,51.0,17.96553599808336,0.0,0
37,1915-02-01,0.0,0.0909,1216.821364141442,51.0,12.080202425116582,0.0,0
38,1915-03-01,0.0,0.0716,1153.7411617163255,51.0,9.097481456140429,0.0,0
39,1915-04-01,9.885,0.0691,1093.643680260185,51.0,8.45348622503587,0.0,0
40,1915-05-01,0.0,0.0807,1044.0751940351493,51.0,9.414355631913356,0.0,0
41,1915-06-01,0.0,0.1177,983.6608384032359,51.0,13.037637835120524,0.0,0
42,1915-07-01,0.0,0.1505,919.6232005681154,51.0,15.726042307815714,0.0,0
43,1915-08-01,0.0,0.1742,852.8971582602996,51.0,17.056129726483853,0.0,0
44,1915-09-01,0.0,0.1751,784.8410285338158,51.0,15.964836690209482,0.0,0
45,1915-10-01,0.0,0.1893,717.8761918436063,51.0,15.982097170025835,0.0,0
46,1915-11-01,0.0,0.1719,650.8940946735805,51.0,13.347223182037897,0.0,0
47,1915-12-01,159.73,0.1702,586.5468714915426,51.0,14.863569332300887,0.0,0
48,1916-01-01,1.967,0.1291,680.4133021592418,51.0,10.45132288584832,0.0,0
49,1916-02-01,0.0,0.0909,620.9289792733935,51.0,6.791977251386916,0.0,0
50,1916-03-01,407.34,0.0716,563.1370020220065,51.0,7.849114152846676,0.0,0
51,1916-04-01,54.574,0.0691,911.6278878691597,51.0,7.547001695556707,0.0,0
52,1916-05-01,55.312,0.0807,907.654886173603,51.0,8.786215830939264,0.0,0
53,1916-06-01,13.275,0.1177,903.1806703426638,51.0,12.2724620949498,0.0,0
54,1916-07-01,0.0,0.1505,853.183208247714,51.0,14.748662946403922,0.0,0
55,1916-08-01,0.0,0.1742,787.4345453013101,51.0,15.928133953802092,0.0,0
56,1916-09-01,0.0,0.1751,720.506411347508,51.0,14.835200418903217,0.0,0
57,1916-10-01,0.0,0.1893,654.6712109286048,51.0,14.764814526425301,0.0,0
