Data,Inflow,Net_evaporation,storage,vol_reg,evap,vol_vert,falha
1948,754.808,1.5903,20932.556881133598,780.0,284.3644070053802,359.3032627760315,0
1949,341.812,1.5903,12824.840613833634,780.0,184.49074946643947,0.0,0
1950,1642.371,1.5903,15487.458735747867,780.0,244.6903983782763,0.0,0
1951,93.261,1.5903,10816.208093257013,780.0,153.33466715249034,0.0,0
1952,143.46699999999998,1.5903,2137.193849249561,539.7679094877301,29.7676057336512,0.0,4
1953,117.835,1.5903,37.23998404596449,116.37916145035821,1.4558385496417705,0.0,11
1954,81.44500000000001,1.5903,0.0,80.73520854528842,0.7097914547115804,0.0,12
1955,745.7429999999999,1.5903,2588.3157163816077,695.8911049026724,49.85189509732779,0.0,2
1956,1182.6009999999999,1.5903,6260.7612218246,715.0,112.95596767031039,0.0,1
1957,1012.701,1.5903,7769.024088664513,780.0,132.99081519828928,0.0,0
1958,11.611,1.5903,1770.6617328089385,443.69601127272495,22.27020585867535,0.0,6
1959,256.451,1.5903,102.02322793404542,252.71082627222773,3.7401737277722535,0.0,10
1960,2495.13,1.5903,14824.204426934011,650.0,234.51113646396252,394.9419883931446,2
1961,653.04,1.5903,14998.411936565497,780.0,215.77241881646447,0.0,0
1962,348.098,1.5903,8385.26863190475,780.0,126.87867885472446,0.0,0
1963,1174.471,1.5903,8754.038226519984,780.0,145.2660329897731,0.0,0
1964,2518.75,1.5903,17213.06725954216,780.0,274.2756265594186,537.7857845548733,0
1965,963.943,1.5903,19142.161264180235,780.0,274.2142951631911,82.60937980979406,0
1966,393.11199999999997,1.5903,14324.307841922666,780.0,201.1229161481615,0.0,0
1967,1429.893,1.5903,14757.521090874907,780.0,232.4520725488031,0.0,0
1968,966.349,1.5903,16415.474626704716,780.0,240.299709136908,0.0,0
1969,987.315,1.5903,16017.932497154114,780.0,236.14204837036033,0.0,0
1970,162.45800000000003,1.5903,9207.183370210903,780.0,132.86788571498602,0.0,0
1971,175.435,1.5903,1384.6595782650274,468.67741863500027,20.176607840433828,0.0,5
1972,22.186,1.5903,0.0,21.889823018803103,0.2961769811968963,0.0,12
1973,989.004,1.5903,4349.168888762241,657.9386902318328,87.21008043674398,0.0,3
1974,6533.206999999999,1.5903,17245.28225901994,780.0,289.52486069952175,4322.627496350943,0
1975,943.973,1.5903,18777.38402474285,780.0,268.49619922938103,0.0,0
1976,851.366,1.5903,17515.297174255444,780.0,248.57191644099825,0.0,0
1977,1169.61,1.5903,17308.47425239784,780.0,256.064563204539,0.0,0
1978,423.595,1.5903,13127.027465036808,780.0,189.96569461792973,0.0,0
1979,123.20899999999999,1.5903,4539.939185730294,747.2502958742433,66.31420291386634,0.0,1
1980,595.408,1.5903,1780.2161682530204,564.2892860572931,31.118713942706865,0.0,4
1981,1448.039,1.5903,8724.221870103414,655.5669448083092,150.76639447857247,0.0,2
1982,150.351,1.5903,4236.516045961407,729.8618741179611,62.194786595156856,0.0,1
1983,1.4500000000000002,1.5903,0.0,1.4327252381703506,0.017274761829649578,0.0,12
1984,734.092,1.5903,2916.638735339488,615.4118925461535,59.41692415342853,0.0,3
1985,6135.337,1.5903,16469.427162821696,780.0,282.67469495299326,3719.175037614774,0
1986,2088.728,1.5903,19867.970413186507,780.0,290.27750293836624,1022.3999674123522,0
1987,750.665,1.5903,17613.623847739724,780.0,250.94129891120207,0.0,0
1988,823.4759999999999,1.5903,14724.888590177898,780.0,219.36443895602252,0.0,0
1989,3742.404,1.5903,17942.478563520726,780.0,288.92265200649456,1907.1737670990133,0
1990,444.277,1.5903,18980.539696461958,780.0,260.12391717655976,0.0,0
1991,227.099,1.5903,10184.147089056903,780.0,148.66004501256634,0.0,0
1992,293.546,1.5903,3115.4576259912997,667.5072707293317,47.57459049074021,0.0,2
1993,176.73899999999998,1.5903,47.31582058316981,174.17641344641606,2.56258655358394,0.0,11
1994,2.705,1.5903,0.0,2.670780612528694,0.03421938747130587,0.0,12
1995,1257.669,1.5903,6657.33067295091,650.721302774006,123.82751501649206,0.0,2
1996,507.884,1.5903,4774.401309553302,780.0,83.87459169158755,0.0,0
