Data,Inflow,Net_evaporation,storage,vol_reg,evap,vol_vert,falha
1955,745.7429999999999,1.5903,3216.4576078939363,590.1638897237524,62.6558345138355,0.0,1
1956,1182.6009999999999,1.5903,7383.787968921008,636.0,130.67727780483932,0.0,0
1957,1012.701,1.5903,10267.214475781213,636.0,167.7535010763683,0.0,0
1958,11.611,1.5903,4776.458243767135,636.0,69.702141569607,0.0,0
1959,256.451,1.5903,208.3350108260697,274.78767575087755,5.366679560719875,0.0,8
1960,2495.13,1.5903,15161.457994060605,530.0,239.96408330388374,418.83679701884284,2
1961,653.04,1.5903,16787.941516001654,636.0,239.37560311160232,0.0,0
1962,348.098,1.5903,11530.395212604619,636.0,170.2637168592712,0.0,0
1963,1174.471,1.5903,13036.97702493701,636.0,201.83240989133435,0.0,0
1964,2518.75,1.5903,19039.22504483743,636.0,291.45253343286697,994.6868237105368,0
1965,963.943,1.5903,19824.78651070516,636.0,281.7582740469013,208.19556871969735,0
1966,393.11199999999997,1.5903,15990.891154570108,636.0,223.61898842872924,0.0,0
1967,1429.893,1.5903,17395.21187565707,636.0,264.5948381411911,60.73304437940442,0
1968,966.349,1.5903,19720.30239927122,636.0,280.136067564649,48.55317174342326,0
1969,987.315,1.5903,19763.897349579653,636.0,281.01605028822354,70.37236948415966,0
1970,162.45800000000003,1.5903,13781.207743329089,636.0,193.9317960180391,0.0,0
1971,175.435,1.5903,6255.2439649960015,636.0,95.87152164104504,0.0,0
1972,22.186,1.5903,429.9427597081451,192.56648044802822,6.4198617681681664,0.0,9
1973,989.004,1.5903,4763.885431285052,549.8522047719147,95.16800746137447,0.0,3
1974,6533.206999999999,1.5903,17753.23119448143,636.0,295.88782942282893,4491.401928635373,0
1975,943.973,1.5903,20050.01130259066,636.0,284.4246732192765,40.627013964563275,0
1976,851.366,1.5903,19692.691033366682,636.0,275.3898288289681,47.21207769458829,0
1977,1169.61,1.5903,19484.13760811883,636.0,280.2709286624169,170.01936167684494,0
1978,423.595,1.5903,15886.151253739365,636.0,225.88456487638564,0.0,0
1979,123.20899999999999,1.5903,8497.899230200115,636.0,126.08094404787886,0.0,0
1980,595.408,1.5903,5698.968397273889,636.0,94.20061178868346,0.0,0
1981,1448.039,1.5903,10498.267680412526,636.0,176.45400682338126,0.0,0
1982,150.351,1.5903,7183.121895211824,636.0,108.47178462752933,0.0,0
1983,1.4500000000000002,1.5903,656.3847799526336,235.00435979150274,8.861873706488648,0.0,8
1984,734.092,1.5903,3330.2046070007937,507.37373739447156,68.023811080344,0.0,3
1985,6135.337,1.5903,17106.711345931326,636.0,289.9923039020632,3886.2892920741147,0
1986,2088.728,1.5903,20387.102923959796,636.0,296.05801492830653,1160.6217453261931,0
1987,750.665,1.5903,19158.868793996655,636.0,271.0489834156107,0.0,0
1988,823.4759999999999,1.5903,17675.833631691243,636.0,256.5900511653823,0.0,0
1989,3742.404,1.5903,19370.133625151106,636.0,302.32018903995095,2268.40945402973,0
1990,444.277,1.5903,20526.888626400476,636.0,280.1787344875545,0.0,0
1991,227.099,1.5903,13128.597914364873,636.0,188.4776194111296,0.0,0
1992,293.546,1.5903,7161.932248800713,636.0,110.47777499834453,0.0,0
1993,176.73899999999998,1.5903,1164.381296300364,423.3307159742692,19.170572772534673,0.0,5
1994,2.705,1.5903,0.0,2.670780612528694,0.03421938747130587,0.0,12
1995,1257.669,1.5903,7175.897811114286,530.721302774006,132.6712464920666,0.0,2
1996,507.884,1.5903,6780.587244935439,636.0,114.62586449169967,0.0,0
